23	25	0.1922734893
30	23	0.1163779635
23	40	0.0067221055
51	23	0.2393630182
23	57	0.0368645262
61	23	0.5010547724
23	66	0.2115553718
70	23	0.2859297756
71	23	0.1009287108
23	76	0.1934974474
23	98	0.3934746192
23	100	0.2210071895
23	107	0.3608941033
113	23	0.2990162157
115	23	0.2524962021
116	23	0.0381855612
138	23	0.4908916319
23	144	0.0594496667
146	23	0.3513717536
23	161	0.0032740181
23	165	1.0238504501
169	23	0.5727360945
170	23	0.5061773262
23	177	0.0214937531
28	24	0.2481158281
34	24	0.9007421235
24	52	0.0309523479
58	24	0.1708211770
68	24	0.4505903801
75	24	0.7636608578
83	24	0.3168433329
95	24	1.0635163988
96	24	0.6822676470
99	24	0.4393698063
104	24	0.2915611366
106	24	0.7159610525
108	24	0.2575830529
109	24	0.3271054469
124	24	0.2073133881
125	24	0.3000574880
129	24	0.4105855787
152	24	0.2212742156
159	24	0.5823451314
162	24	0.6615515050
168	24	0.2739319883
171	24	0.0123986172
178	24	0.3721036065
179	24	0.3612525891
40	25	0.3778248731
81	25	0.5248229217
96	25	0.4634285604
119	25	0.2241596490
144	25	0.2656476451
154	25	0.7226091223
25	174	0.3228859331
177	25	0.1707797362
34	26	0.2884441245
96	26	0.3584137725
99	26	0.1155159319
26	101	0.0242866129
26	104	0.0322927379
109	26	0.3303570194
26	114	0.2478339893
26	125	0.0237963865
159	26	0.2584912569
168	26	0.2240101021
26	171	0.2990566401
178	26	0.0482497320
27	37	0.2155942759
27	40	0.0172154088
27	42	0.0726011140
27	57	0.0645732384
27	62	0.4079610063
27	63	0.2290996688
81	27	0.0562836155
91	27	0.4671556358
116	27	0.0052384245
27	127	0.1032172435
133	27	0.2894385895
142	27	0.5540476524
154	27	0.5164812769
168	27	0.1900988798
27	172	0.1871595783
35	28	0.0671916684
38	28	0.0191687257
28	39	0.1054917175
28	47	0.5399565115
28	52	0.5581363520
28	57	0.1965693388
28	58	0.0772946511
59	28	0.1517324483
64	28	0.6763937122
28	66	0.2839147616
67	28	0.0795741687
68	28	0.4049491041
28	71	0.1544167297
74	28	0.1635515310
75	28	0.5155450297
28	79	0.0753222792
83	28	0.1374550096
28	84	0.4012825629
28	85	0.2015777299
93	28	0.0986605029
95	28	0.5672847426
96	28	0.0930179954
28	97	0.2686671082
106	28	0.4678452244
108	28	0.0189344496
113	28	0.2417582800
28	124	0.0408024400
129	28	0.3249395012
28	130	0.6630299104
28	141	0.3040638389
146	28	0.3464693558
147	28	0.1900310189
28	148	0.1055124987
154	28	0.7043971147
28	155	0.3460228957
28	158	0.2702415459
162	28	0.0826599244
164	28	0.1877203147
28	174	0.6932964981
179	28	0.2262735220
29	33	1.3992870543
29	35	0.6032048832
29	84	0.7700766729
29	108	0.3593268852
29	122	0.6400102452
29	134	0.4215936043
29	154	0.0165955527
29	184	0.7899051021
38	30	0.1391168196
30	50	0.6224691622
51	30	0.1229850547
61	30	0.3846768089
30	66	0.3279333353
30	69	0.3133859015
93	30	0.4372171936
30	98	0.5098525827
30	100	0.3373851531
30	103	0.1626112675
30	107	0.8381661701
111	30	0.0170168951
113	30	0.2408272339
115	30	0.0680591193
30	116	0.0390962011
156	30	0.2150017146
30	158	0.0303453580
30	161	0.1196519817
163	30	0.4106530687
166	30	0.2867303530
169	30	0.4563581310
170	30	0.1948996813
30	172	0.4629884080
30	173	0.5561496327
30	175	0.2294995961
30	177	0.0796827349
35	31	0.4539073101
56	31	0.1262041345
83	31	0.4554431465
92	31	0.6231537065
97	31	0.2523820876
31	105	0.0117470581
106	31	0.8545608661
31	120	0.2331251182
31	130	0.2763142687
143	31	0.1937365056
31	149	0.6178929246
153	31	0.3383283082
163	31	0.4720940821
184	31	0.7211144013
96	32	0.3185600845
99	32	0.1971111642
152	32	0.1761267377
162	32	0.3082020135
33	36	0.0866558221
39	33	0.2781035584
33	45	0.5719321953
47	33	0.0608711614
33	65	0.5346984701
33	78	0.0860298189
80	33	0.2739872117
83	33	0.3995769219
86	33	0.2643227423
33	87	0.5431375870
95	33	0.6144917884
101	33	0.4407478267
106	33	0.7986946416
122	33	0.1192665639
134	33	0.5560998458
33	150	0.7094586814
154	33	0.6830479745
168	33	0.3566655773
184	33	0.3046909761
34	38	0.3661730159
34	39	0.2550010924
34	51	0.5214216005
34	58	0.5590997695
34	59	0.1263890095
64	34	0.2718832448
68	34	0.0002193184
34	93	0.2071894616
34	96	0.2184744766
34	99	0.4613723172
34	104	0.6091809870
34	109	0.2465312297
34	110	0.1122391915
34	113	0.0813760937
34	115	0.2541442083
34	116	0.3612995288
34	123	1.0952254373
34	125	0.3003423178
34	147	0.1072397242
34	152	0.6794679079
34	159	0.3183969922
34	162	0.2391906186
34	164	0.1083950763
34	168	0.3528781470
34	170	0.1273036463
34	171	0.8759448892
34	178	0.5286385171
35	38	0.0960458854
35	39	0.1199375272
35	52	0.3462598444
64	35	0.5420103754
68	35	0.1352828836
35	73	0.0118917270
74	35	0.1927197251
83	35	0.0015358364
95	35	0.2164507029
106	35	0.4006535560
35	108	0.1154488872
35	116	0.2262359635
35	134	0.2399823253
35	135	0.1619950011
35	145	0.5818407620
147	35	0.0556476820
35	159	0.0482698617
35	168	0.0827510164
35	173	0.4652145787
35	182	0.2374748215
39	36	0.3647593805
36	45	0.9705527463
36	77	0.1387793679
78	36	0.0872818254
106	36	0.8853504637
134	36	0.3647057450
139	36	0.7102441416
36	150	0.6228028593
168	36	0.4433213995
42	37	0.3585874378
37	50	0.7250805211
51	37	0.3214214289
79	37	0.6091094327
81	37	0.5437557827
83	37	0.8972090006
90	37	0.2114345783
95	37	0.6635193668
102	37	0.3817795558
115	37	0.3279880209
37	128	0.2205842317
133	37	0.5050328654
135	37	0.7321423268
154	37	0.7320755529
157	37	0.1012394659
168	37	0.8113863114
169	37	0.4881079671
170	37	0.9096571659
37	180	0.0732680674
38	39	0.1438291689
38	51	0.1552485846
38	52	0.5964738034
38	58	0.1929267536
59	38	0.0566974985
68	38	0.1833058263
70	38	0.0886239742
74	38	0.2887656105
75	38	0.9927526079
83	38	0.0991175581
38	86	0.4357135434
93	38	0.0794917772
95	38	0.2644736456
106	38	0.8973529974
38	108	0.0194030018
38	111	0.1306083721
38	115	0.0710577004
38	124	0.1199423315
129	38	0.1433010249
38	134	0.0719682200
147	38	0.0758467837
38	148	0.0719249751
154	38	0.3330298316
156	38	0.0758848950
163	38	0.0662097147
164	38	0.0746914316
166	38	0.0042483568
170	38	0.0557828617
38	173	0.8343832720
39	51	0.0114194157
39	52	0.2263223172
59	39	0.2572241658
64	39	0.3909427148
39	66	0.4623378057
70	39	0.1605385586
74	39	0.2162973897
39	80	0.0041163467
83	39	0.1214733635
39	84	0.3485367042
93	39	0.3028127233
39	97	0.1631753907
106	39	0.5205910832
108	39	0.1244261671
39	111	0.1173875753
39	112	0.8634471121
113	39	0.3472499975
115	39	0.0017137682
124	39	0.0238868374
39	134	0.0001072710
39	145	0.1709828538
146	39	0.4519610733
147	39	0.1477613682
154	39	0.4049444161
156	39	0.1477994794
163	39	0.2762485983
164	39	0.1466060161
170	39	0.2553948923
39	173	0.6905541031
184	39	0.0265874177
40	62	0.3907455974
40	63	0.2118842600
40	69	0.5036717341
71	40	0.2085795272
40	76	0.3802727893
83	40	0.2502256332
91	40	0.2507932267
106	40	0.6493433529
117	40	0.0882199894
119	40	0.0704944249
40	127	0.0687864258
131	40	0.6249323561
133	40	0.3066539983
135	40	0.3353845927
140	40	0.0856863080
142	40	0.5884784701
154	40	0.5336966858
168	40	0.4146285773
40	174	0.5117983697
40	177	0.0181327004
83	41	0.5088461918
86	41	0.2414306410
106	41	0.9079639115
122	41	0.3378051036
126	41	0.0891385616
154	41	0.7923172444
168	41	0.4659348472
170	41	0.5150702744
79	42	0.2505219949
81	42	0.1851683449
91	42	0.5397567498
95	42	0.4842256479
102	42	0.0231921180
119	42	0.0543323606
42	128	0.3998779506
131	42	0.6631026524
133	42	0.3257391465
136	42	1.0160356721
142	42	0.6266487664
154	42	0.5527818340
168	42	0.4527988736
184	42	0.1744248356
84	43	0.6575375329
95	43	1.3424624671
44	46	0.4782873261
52	44	0.0210949152
71	44	0.4459094527
79	44	0.4496816241
83	44	0.7377811920
85	44	0.1971707226
91	44	0.3694581895
106	44	0.7680083156
44	107	0.2388680878
108	44	0.6192606321
44	128	0.6005962720
131	44	0.4311311408
154	44	0.6523616486
158	44	0.3300846366
44	160	0.0058466847
44	176	0.0503764484
44	180	0.1529819717
78	45	0.5289172858
168	45	0.9285977726
79	46	0.9279689502
81	46	0.8626153002
83	46	0.6080342590
85	46	0.6754580486
91	46	0.6086018525
131	46	0.6702748038
133	46	0.6644626241
154	46	0.8915053116
158	46	0.4041859813
160	46	0.4665939566
47	52	0.0181798405
57	47	0.1468178339
64	47	0.6081751118
47	65	0.3282203965
67	47	0.6195306802
47	77	0.2863063515
79	47	0.3893119531
83	47	0.6774115210
97	47	0.1356447016
102	47	0.0809910381
106	47	0.7378234802
108	47	0.5588909611
117	47	0.1325901220
141	47	0.2358926726
146	47	0.4432129336
154	47	1.2443536261
158	47	0.1348574828
170	47	0.3449298432
177	47	0.0703474269
179	47	0.3831150167
181	47	0.4870655028
62	48	0.4158376071
63	48	0.7735602819
83	48	0.8488900342
90	48	0.6117201122
91	48	0.8494576277
103	48	0.4976031680
106	48	1.2480077538
116	48	0.6211182343
117	48	0.6427743956
119	48	1.2678232268
127	48	1.1285423761
133	48	0.9053183993
135	48	0.7663566973
137	48	0.7545297181
141	48	0.6281306100
144	48	0.5425757870
154	48	1.1323610867
48	165	0.4218249964
175	48	0.5454646374
177	48	0.5805317006
49	56	0.6623371373
49	80	0.0644171996
49	92	0.1653875653
106	49	0.4602902302
49	132	0.6125156110
49	153	0.1118846553
55	50	0.0219647207
57	50	0.5458479173
66	50	0.4585024945
79	50	0.6670949769
81	50	0.6344181519
83	50	0.8111447609
85	50	0.5408395261
86	50	0.5437292101
91	50	0.8117123544
94	50	0.4568873971
98	50	0.3675428708
106	50	1.2102624805
107	50	0.2033860771
108	50	1.5037689618
117	50	0.6050291223
121	50	0.5881739811
124	50	0.7016148161
127	50	0.5265259147
131	50	1.7467706114
142	50	0.8551583627
154	50	1.0946158134
160	50	0.8728149603
177	50	0.5427864273
180	50	0.2892721931
181	50	0.9595045032
184	50	0.7162588150
61	51	0.1308458771
51	66	0.4509183900
51	69	0.7497568578
51	71	0.0375055965
51	76	0.6263579131
51	82	0.5145662074
93	51	0.1571160695
51	100	0.4603702077
108	51	0.1358455828
51	111	0.0529840798
113	51	0.3586694132
115	51	0.0131331839
51	116	0.2011774570
124	51	0.0176531266
146	51	0.4633804890
156	51	0.1535091873
163	51	0.2876680140
166	51	0.0818726491
168	51	0.1685434536
169	51	0.3333730763
170	51	0.1334071540
51	171	0.1772616443
51	172	0.5859734626
51	173	0.6791346874
51	175	0.3524846508
52	55	0.4413843594
57	52	0.0824988372
58	52	0.2017735249
59	52	0.3549344001
64	52	0.6172650321
67	52	0.6377105207
68	52	0.9630854560
71	52	0.4037196222
73	52	0.3343681174
74	52	0.8852394139
75	52	0.7946132057
79	52	0.4074917936
83	52	0.6955913615
52	84	0.1222143869
86	52	0.0803801300
90	52	0.2212515176
95	52	1.1254210945
106	52	1.4938268008
108	52	0.5770708016
113	52	0.3999473160
124	52	0.2382657359
129	52	0.8830758531
134	52	0.2262686817
146	52	0.9046057077
147	52	0.3740836854
148	52	0.4526238532
154	52	1.2625334666
158	52	0.1439474030
52	160	0.0269416000
162	52	0.3617281004
164	52	0.3729283333
52	176	0.1429427273
179	52	0.7844098739
182	52	0.1087850229
154	53	1.0000000000
59	54	0.5161803971
67	54	0.4801012573
68	54	0.6427887249
73	54	0.9912282286
54	77	0.1159704343
83	54	1.0180833554
86	54	0.2416261269
95	54	0.7239565442
97	54	0.3059806188
106	54	0.9081593973
108	54	0.8995627954
115	54	0.3884251983
129	54	0.6027839235
134	54	0.7750293574
147	54	0.5353296824
154	54	0.7925127303
163	54	0.5256926133
179	54	1.1069018678
184	54	0.8283114637
83	55	0.7891800402
90	55	0.5520101182
91	55	0.7897476337
98	55	0.3455781501
106	55	1.1882977598
117	55	0.5830644016
133	55	0.8456084053
154	55	1.0726510927
160	55	0.4144427595
92	56	0.4969495720
56	105	0.1496982507
106	56	0.7914587989
56	132	0.2813470423
143	56	0.1306344383
59	57	0.2724355630
61	57	0.5379192986
57	66	0.0873454228
67	57	0.4727128463
79	57	0.2424941193
81	57	0.0885702347
83	57	0.5305936872
57	85	0.0050083911
91	57	0.2658644371
57	98	0.3566100930
102	57	0.0075821212
106	57	0.6644145632
108	57	0.4120731272
110	57	0.2865853810
117	57	0.1183624101
57	127	0.0386440051
138	57	0.5277561582
141	57	0.0890748387
155	57	0.0235578910
158	57	0.1228971317
162	57	0.2792292632
57	176	0.3079404016
179	57	0.3097060998
181	57	0.4136565859
67	58	0.1170817354
68	58	0.5595384062
70	58	0.3701747019
73	58	0.1325945924
74	58	0.2408461820
75	58	1.1856793615
83	58	0.1460221558
95	58	0.7218740447
106	58	0.5451398755
113	58	0.3963475821
58	114	0.1328112344
124	58	0.0729844221
129	58	0.2397644017
146	58	0.5010586579
147	58	0.1723101605
148	58	0.0245384017
154	58	0.4294932084
162	58	0.3199091509
164	58	0.3423096168
64	59	0.5246612639
59	66	0.3597809858
59	83	0.0142774388
59	90	0.2443086413
93	59	0.0227942787
59	94	0.5898397817
59	97	0.4203995566
59	108	0.1327979987
110	59	0.0282996361
113	59	0.0900258317
59	115	0.2555103976
59	127	0.2917575655
59	134	0.1286657184
59	135	0.0896720563
59	141	0.4557962872
146	59	0.1947369074
147	59	0.0382985705
59	149	0.7715283282
59	158	0.2109869971
59	159	0.0656189732
164	59	0.0359878664
59	168	0.1001001279
179	59	0.0745410736
83	60	0.3719890828
117	60	0.1658734443
119	60	0.3140213240
127	60	0.1747404734
133	60	0.8568348958
141	60	0.3024593172
142	60	0.4160026846
144	60	0.1313496712
147	60	0.3982770875
164	60	0.3971217354
60	165	0.8987259478
177	60	0.2072614984
61	66	0.3563050721
75	61	0.4431547192
61	79	0.1477125897
61	82	0.3881289808
61	98	0.8945293916
61	100	0.7220619619
61	115	0.1242792851
61	138	0.0050815702
61	141	0.2244222299
142	61	0.0403507961
154	61	0.2798082468
156	61	0.0453266204
61	158	0.2075110834
61	161	0.2521643953
163	61	0.0259762598
61	166	0.0979464559
170	61	0.0051225538
61	174	0.7656868086
181	61	0.1446969366
63	62	0.1788613374
83	62	0.6409712307
91	62	0.6415388241
94	62	0.0582701683
95	62	0.8558860972
106	62	1.0400889503
119	62	0.8519856197
121	62	0.4180004509
127	62	0.7127047690
131	62	1.4064235509
133	62	0.6973995958
135	62	0.5584378938
137	62	0.5466109146
142	62	0.6849848325
154	62	0.9244422832
83	63	0.9242197865
90	63	0.2249399713
91	63	0.9253549734
63	94	0.1205911691
95	63	0.6770247597
103	63	0.1108230270
106	63	0.8612276129
116	63	0.2343380934
119	63	0.4942629449
121	63	0.2391391134
127	63	0.3549820942
133	63	1.0370765167
135	63	0.3795765563
137	63	0.3677495772
141	63	0.4827009380
144	63	0.1557956460
63	149	0.3022797155
154	63	0.7455809458
160	63	0.1747452250
63	165	0.8086051373
168	63	0.8383970973
172	63	0.0838801811
175	63	0.1586844965
177	63	0.3875031192
181	63	0.6104696355
64	66	0.6221116177
64	68	0.1357223041
64	73	0.2828969147
64	74	0.3492906503
64	80	0.3950590615
64	83	0.2694693513
64	86	0.5368849021
64	90	1.0132785465
64	94	0.8521704136
64	95	0.0545544848
64	96	0.2451788607
64	97	0.4725304102
64	99	0.3666277810
64	104	0.4405321159
64	108	0.6574592626
64	110	0.4963616278
64	113	0.2173177161
64	125	0.8725678804
64	127	0.5540881974
64	130	1.0012267665
64	134	0.3909963503
64	137	0.7276593348
64	141	0.9804575511
64	145	1.1238511373
64	146	0.3299243564
64	147	0.4863626933
64	148	0.3909531055
64	149	2.0677179202
64	159	0.5902802370
64	164	0.4886733975
64	168	0.6247613918
64	171	0.5739140670
64	179	0.2250600951
64	182	0.5084800092
77	65	0.0419140450
83	65	0.6669261570
65	87	0.0042195585
106	65	1.0660438766
122	65	0.6539650340
126	65	0.4052984920
134	65	0.5453991580
154	65	0.9503972095
168	65	0.6240148124
79	66	0.2085924824
83	66	0.3526422664
93	66	0.7651505290
108	66	0.2933819864
111	66	0.1724751152
113	66	0.8095878032
115	66	0.4640515739
124	66	0.4862246431
127	66	0.0680234202
141	66	0.2637656843
146	66	0.9142988790
147	66	0.3789302710
156	66	0.7579367646
158	66	0.2975879773
161	66	0.2082813537
164	66	0.3777749190
169	66	0.3921457332
170	66	0.7177326980
66	174	0.4093817365
68	67	0.1626874677
75	67	0.4757579453
67	79	0.2302187271
83	67	0.0578808409
67	97	0.1741206385
106	67	0.8561162801
67	108	0.0606397191
113	67	0.1621841113
67	124	0.1611790488
67	127	0.5113568514
129	67	0.2453653325
67	140	0.1784420588
67	141	0.1918190038
147	67	0.1104568502
67	148	0.1850866674
154	67	0.6248229460
67	155	0.4255970644
67	158	0.3498157146
162	67	0.0428728400
164	67	0.1081461460
170	67	0.0351645031
179	67	0.1466993532
68	71	0.2796829169
68	73	0.2943492213
68	74	0.0389230211
75	68	0.6261409553
68	79	0.2777968312
68	83	0.2674940945
68	90	0.3709169692
95	68	0.1623356385
106	68	0.2653706724
68	108	0.3860146544
68	115	0.2543635267
68	116	0.3615188471
68	129	0.0800096029
68	134	0.2552740463
68	147	0.2149180852
68	148	0.2552308014
68	152	0.6799065446
154	68	0.2994480106
68	159	0.1594178144
68	162	0.2396292553
68	164	0.2172287893
68	179	0.0893377911
71	69	0.3561256306
121	69	0.2790907205
154	69	0.7855325528
173	69	0.0353110852
75	70	0.4077523298
95	70	0.1758496714
106	70	0.3600525246
113	70	0.0261728803
70	124	0.1485951399
129	70	0.0546770507
70	166	0.1687512346
70	173	0.5058156102
71	76	0.2944261583
79	71	0.0018860857
83	71	0.2918717393
95	71	0.3608507361
71	100	0.4228646112
71	102	0.1117788528
108	71	0.1733511793
154	71	0.4294069222
71	158	0.1158248162
71	173	0.3208145454
71	174	0.6160881333
179	71	0.1903451258
181	71	0.2942956119
74	73	0.2165031792
75	73	0.9204901766
73	81	0.1632990455
83	73	0.0268551268
73	94	1.1385469978
95	73	0.2283424299
73	99	0.1674617326
106	73	0.4125452830
73	108	0.0916654331
73	124	0.1922047628
73	134	0.2161988712
73	148	0.2161123815
154	73	0.5937972319
162	73	0.0273599830
170	73	0.0196516460
179	73	0.0578368196
75	74	0.3519934987
74	83	0.0948240262
74	90	0.3319939481
95	74	0.2401816807
